2015.11.02 00:00:00	1.1000535194
2015.11.02 00:01:00	1.1002400000
2015.11.02 00:02:00	1.1007600000
2015.11.02 00:03:00	1.1011968000
2015.11.02 00:04:00	1.1015637120
2015.11.02 00:05:00	1.1018719181
2015.11.02 00:06:00	1.1021308112
2015.11.02 00:07:00	1.1023482814
2015.11.02 00:08:00	1.1025309564
2015.11.02 00:09:00	1.1026844034
2015.11.02 00:10:00	1.1027500000
2015.11.02 00:11:00	1.1027600000
2015.11.02 00:12:00	1.1027600000
2015.11.02 00:13:00	1.1034900000
2015.11.02 00:14:00	1.1034768000
2015.11.02 00:15:00	1.1034638640
2015.11.02 00:16:00	1.1034353094
2015.11.02 00:17:00	1.1034078971
2015.11.02 00:18:00	1.1033815812
2015.11.02 00:19:00	1.1033563179
2015.11.02 00:20:00	1.1033320652
2015.11.02 00:21:00	1.1033087826
2015.11.02 00:22:00	1.1032864313
2015.11.02 00:23:00	1.1032649741
2015.11.02 00:24:00	1.1032443751
2015.11.02 00:25:00	1.1032246001
2015.11.02 00:26:00	1.1032056161
2015.11.02 00:27:00	1.1031873914
2015.11.02 00:28:00	1.1031698958
2015.11.02 00:29:00	1.1031530999
2015.11.02 00:30:00	1.1031369760
2015.11.02 00:31:00	1.1031214969
2015.11.02 00:32:00	1.1031066370
2015.11.02 00:33:00	1.1030923716
2015.11.02 00:34:00	1.1030786767
2015.11.02 00:35:00	1.1027500000
2015.11.02 00:36:00	1.1027578000
2015.11.02 00:37:00	1.1027834880
2015.11.02 00:38:00	1.1028216787
2015.11.02 00:39:00	1.1028743444
2015.11.02 00:40:00	1.1029227969
2015.11.02 00:41:00	1.1029673731
2015.11.02 00:42:00	1.1030083833
2015.11.02 00:43:00	1.1030461126
2015.11.02 00:44:00	1.1034800000
2015.11.02 00:45:00	1.1034700000
2015.11.02 00:46:00	1.1034496000
2015.11.02 00:47:00	1.1034300160
2015.11.02 00:48:00	1.1034112154
2015.11.02 00:49:00	1.1033931667
2015.11.02 00:50:00	1.1033758401
2015.11.02 00:51:00	1.1033592065
2015.11.02 00:52:00	1.1029600000
2015.11.02 00:53:00	1.1029682000
2015.11.02 00:54:00	1.1029862720
2015.11.02 00:55:00	1.1030152957
2015.11.02 00:56:00	1.1030425779
2015.11.02 00:57:00	1.1030959717
2015.11.02 00:58:00	1.1031450940
2015.11.02 00:59:00	1.1037100000
2015.11.02 01:00:00	1.1036988000
2015.11.02 01:01:00	1.1036692480
2015.11.02 01:02:00	1.1036260931
2015.11.02 01:03:00	1.1035855275
2015.11.02 01:04:00	1.1035473959
2015.11.02 01:05:00	1.1035115521
2015.11.02 01:06:00	1.1034778590
2015.11.02 01:07:00	1.1034461875
2015.11.02 01:08:00	1.1033944925
2015.11.02 01:09:00	1.1033469331
2015.11.02 01:10:00	1.1033031784
2015.11.02 01:11:00	1.1032478606
2015.11.02 01:12:00	1.1031980745
2015.11.02 01:13:00	1.1031532671
2015.11.02 01:14:00	1.1030976750
2015.11.02 01:15:00	1.1030364005
2015.11.02 01:16:00	1.1029505764
2015.11.02 01:17:00	1.1028514727
2015.11.02 01:18:00	1.1027351781
2015.11.02 01:19:00	1.1026281425
2015.11.02 01:20:00	1.1022000000
2015.11.02 01:21:00	1.1022000000
2015.11.02 01:22:00	1.1022196000
2015.11.02 01:23:00	1.1022538240
2015.11.02 01:24:00	1.1022859946
2015.11.02 01:25:00	1.1023162349
2015.11.02 01:26:00	1.1023446608
2015.11.02 01:27:00	1.1027900000
2015.11.02 01:28:00	1.1027800000
2015.11.02 01:29:00	1.1027568000
2015.11.02 01:30:00	1.1027173920
2015.11.02 01:31:00	1.1026803485
2015.11.02 01:32:00	1.1026455276
2015.11.02 01:33:00	1.1026127959
2015.11.02 01:34:00	1.1025637722
2015.11.02 01:35:00	1.1025043950
2015.11.02 01:36:00	1.1024509555
2015.11.02 01:37:00	1.1024028600
2015.11.02 01:38:00	1.1023497168
2015.11.02 01:39:00	1.1023029508
2015.11.02 01:40:00	1.1022521377
2015.11.02 01:41:00	1.1022084384
2015.11.02 01:42:00	1.1021590882
2015.11.02 01:43:00	1.1021176341
2015.11.02 01:44:00	1.1020828127
2015.11.02 01:45:00	1.1020481064
2015.11.02 01:46:00	1.1020196472
2015.11.02 01:47:00	1.1018900000
2015.11.02 01:48:00	1.1018970000
2015.11.02 01:49:00	1.1019038600
2015.11.02 01:50:00	1.1019105828
2015.11.02 01:51:00	1.1019171711
2015.11.02 01:53:00	1.1019312843
2015.11.02 01:54:00	1.1019448329
2015.11.02 01:55:00	1.1019578396
2015.11.02 01:56:00	1.1019703260
2015.11.02 01:57:00	1.1019895065
2015.11.02 01:58:00	1.1020167459
2015.11.02 01:59:00	1.1020510714
2015.11.02 02:00:00	1.1020905428
2015.11.02 02:01:00	1.1021252777
2015.11.02 02:02:00	1.1021500000
2015.11.02 02:03:00	1.1023800000
2015.11.02 02:04:00	1.1023734000
2015.11.02 02:05:00	1.1023669320
2015.11.02 02:06:00	1.1023522547
2015.11.02 02:07:00	1.1023381645
2015.11.02 02:08:00	1.1023148747
2015.11.02 02:09:00	1.1022929822
2015.11.02 02:10:00	1.1022724032
2015.11.02 02:11:00	1.1022530591
2015.11.02 02:12:00	1.1022348755
2015.11.02 02:13:00	1.1022177830
2015.11.02 02:14:00	1.1021955603
2015.11.02 02:15:00	1.1021751155
2015.11.02 02:16:00	1.1021563063
2015.11.02 02:17:00	1.1021500000
2015.11.02 02:18:00	1.1019400000
2015.11.02 02:19:00	1.1019448000
2015.11.02 02:20:00	1.1019495040
2015.11.02 02:21:00	1.1021800000
2015.11.02 02:22:00	1.1021752000
2015.11.02 02:23:00	1.1021704960
2015.11.02 02:24:00	1.1021658861
2015.11.02 02:25:00	1.1021613684
2015.11.02 02:26:00	1.1021569410
2015.11.02 02:27:00	1.1019400000
2015.11.02 02:28:00	1.1019400000
2015.11.02 02:29:00	1.1019400000
2015.11.02 02:30:00	1.1019400000
2015.11.02 02:31:00	1.1019400000
2015.11.02 02:32:00	1.1019676000
2015.11.02 02:33:00	1.1020127440
2015.11.02 02:34:00	1.1020701245
2015.11.02 02:35:00	1.1021229145
2015.11.02 02:36:00	1.1021714814
2015.11.02 02:37:00	1.1022161629
2015.11.02 02:38:00	1.1022572698
2015.11.02 02:39:00	1.1022950882
2015.11.02 02:40:00	1.1023465794
2015.11.02 02:41:00	1.1024093899
2015.11.02 02:42:00	1.1024646631
2015.11.02 02:43:00	1.1028700000
2015.11.02 02:44:00	1.1028626000
2015.11.02 02:45:00	1.1028452960
2015.11.02 02:46:00	1.1028286842
2015.11.02 02:47:00	1.1028029631
2015.11.02 02:48:00	1.1027699261
2015.11.02 02:49:00	1.1027395320
2015.11.02 02:50:00	1.1026735788
2015.11.02 02:51:00	1.1025891493
2015.11.02 02:52:00	1.1025010684
2015.11.02 02:53:00	1.1024253188
2015.11.02 02:54:00	1.1023601742
2015.11.02 02:55:00	1.1019600000
2015.11.02 02:56:00	1.1019708000
2015.11.02 02:57:00	1.1019813840
2015.11.02 02:58:00	1.1025000000
2015.11.02 02:59:00	1.1024858000
2015.11.02 03:00:00	1.1024571680
2015.11.02 03:01:00	1.1024296813
2015.11.02 03:02:00	1.1024032940
2015.11.02 03:03:00	1.1023779623
2015.11.02 03:04:00	1.1023536438
2015.11.02 03:05:00	1.1023302980
2015.11.02 03:06:00	1.1023078861
2015.11.02 03:07:00	1.1022863707
2015.11.02 03:08:00	1.1022657158
2015.11.02 03:09:00	1.1022458872
2015.11.02 03:10:00	1.1022268517
2015.11.02 03:11:00	1.1022085776
2015.11.02 03:12:00	1.1021910345
2015.11.02 03:13:00	1.1017700000
2015.11.02 03:14:00	1.1017844000
2015.11.02 03:15:00	1.1017985120
2015.11.02 03:16:00	1.1018123418
2015.11.02 03:17:00	1.1018446481
2015.11.02 03:18:00	1.1018756622
2015.11.02 03:19:00	1.1019054357
2015.11.02 03:20:00	1.1019340183
2015.11.02 03:21:00	1.1019614575
2015.11.02 03:22:00	1.1019877992
2015.11.02 03:23:00	1.1020130873
2015.11.02 03:24:00	1.1020373638
2015.11.02 03:25:00	1.1020891219
2015.11.02 03:26:00	1.1021377746
2015.11.02 03:27:00	1.1021835081
2015.11.02 03:28:00	1.1022264977
